(phone,memory,color,state,daytime,price)
('iPhone XR',256,'Coral','Muy bueno','2020/12/04 00:00:00',608),
('iPhone XR',256,'Coral','Impecable','2020/12/04 00:00:00',580),
('iPhone XR',256,'Azul','Stallone','2020/11/30 00:00:00',490),
('iPhone XR',256,'Azul','Correcto','2020/11/30 00:00:00',500),
('iPhone XR',256,'Azul','Buen estado','2020/11/30 00:00:00',599),
('iPhone XR',256,'Azul','Muy bueno','2020/11/30 00:00:00',579),
('iPhone XR',256,'Azul','Impecable','2020/11/30 00:00:00',560),
('iPhone XR',256,'Azul','Stallone','2020/12/01 00:00:00',490),
('iPhone XR',256,'Azul','Correcto','2020/12/01 00:00:00',502),
('iPhone XR',256,'Azul','Buen estado','2020/12/01 00:00:00',599),
('iPhone XR',256,'Azul','Muy bueno','2020/12/01 00:00:00',579),
('iPhone XR',256,'Azul','Impecable','2020/12/01 00:00:00',555),
('iPhone XR',256,'Azul','Stallone','2020/12/02 00:00:00',490),
('iPhone XR',256,'Azul','Correcto','2020/12/02 00:00:00',502),
('iPhone XR',256,'Azul','Buen estado','2020/12/02 00:00:00',599),
('iPhone XR',256,'Azul','Muy bueno','2020/12/02 00:00:00',579),
('iPhone XR',256,'Azul','Impecable','2020/12/02 00:00:00',555),
('iPhone XR',256,'Azul','Stallone','2020/12/03 00:00:00',470),
('iPhone XR',256,'Azul','Correcto','2020/12/03 00:00:00',470),
('iPhone XR',256,'Azul','Buen estado','2020/12/03 00:00:00',599),
('iPhone XR',256,'Azul','Muy bueno','2020/12/03 00:00:00',579),
('iPhone XR',256,'Azul','Impecable','2020/12/03 00:00:00',585),
('iPhone XR',256,'Azul','Stallone','2020/12/04 00:00:00',NULL),
('iPhone XR',256,'Azul','Correcto','2020/12/04 00:00:00',498),
('iPhone XR',256,'Azul','Buen estado','2020/12/04 00:00:00',569),
('iPhone XR',256,'Azul','Muy bueno','2020/12/04 00:00:00',549),
('iPhone XR',256,'Azul','Impecable','2020/12/04 00:00:00',558),
('iPhone XR',256,'Amarillo','Stallone','2020/11/30 00:00:00',490),
('iPhone XR',256,'Amarillo','Correcto','2020/11/30 00:00:00',490),
('iPhone XR',256,'Amarillo','Buen estado','2020/11/30 00:00:00',510),
('iPhone XR',256,'Amarillo','Muy bueno','2020/11/30 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Impecable','2020/11/30 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Stallone','2020/12/01 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Correcto','2020/12/01 00:00:00',487),
('iPhone XR',256,'Amarillo','Buen estado','2020/12/01 00:00:00',509),
('iPhone XR',256,'Amarillo','Muy bueno','2020/12/01 00:00:00',520),
('iPhone XR',256,'Amarillo','Impecable','2020/12/01 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Stallone','2020/12/02 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Correcto','2020/12/02 00:00:00',490),
('iPhone XR',256,'Amarillo','Buen estado','2020/12/02 00:00:00',500),
('iPhone XR',256,'Amarillo','Muy bueno','2020/12/02 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Impecable','2020/12/02 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Stallone','2020/12/03 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Correcto','2020/12/03 00:00:00',490),
('iPhone XR',256,'Amarillo','Buen estado','2020/12/03 00:00:00',490),
('iPhone XR',256,'Amarillo','Muy bueno','2020/12/03 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Impecable','2020/12/03 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Stallone','2020/12/04 00:00:00',480),
('iPhone XR',256,'Amarillo','Correcto','2020/12/04 00:00:00',490),
('iPhone XR',256,'Amarillo','Buen estado','2020/12/04 00:00:00',490),
('iPhone XR',256,'Amarillo','Muy bueno','2020/12/04 00:00:00',NULL),
('iPhone XR',256,'Amarillo','Impecable','2020/12/04 00:00:00',588),
('iPhone XR',256,'Blanco','Stallone','2020/11/30 00:00:00',490),
('iPhone XR',256,'Blanco','Correcto','2020/11/30 00:00:00',563),
('iPhone XR',256,'Blanco','Buen estado','2020/11/30 00:00:00',565),
('iPhone XR',256,'Blanco','Muy bueno','2020/11/30 00:00:00',588),
('iPhone XR',256,'Blanco','Impecable','2020/11/30 00:00:00',569),
('iPhone XR',256,'Blanco','Stallone','2020/12/01 00:00:00',549),
('iPhone XR',256,'Blanco','Correcto','2020/12/01 00:00:00',563),
('iPhone XR',256,'Blanco','Buen estado','2020/12/01 00:00:00',576),
('iPhone XR',256,'Blanco','Muy bueno','2020/12/01 00:00:00',587),
('iPhone XR',256,'Blanco','Impecable','2020/12/01 00:00:00',NULL),
('iPhone XR',256,'Blanco','Stallone','2020/12/02 00:00:00',549),
('iPhone XR',256,'Blanco','Correcto','2020/12/02 00:00:00',490),
('iPhone XR',256,'Blanco','Buen estado','2020/12/02 00:00:00',576),
('iPhone XR',256,'Blanco','Muy bueno','2020/12/02 00:00:00',587),
('iPhone XR',256,'Blanco','Impecable','2020/12/02 00:00:00',NULL),
('iPhone XR',256,'Blanco','Stallone','2020/12/03 00:00:00',549),
('iPhone XR',256,'Blanco','Correcto','2020/12/03 00:00:00',490),
('iPhone XR',256,'Blanco','Buen estado','2020/12/03 00:00:00',576),
('iPhone XR',256,'Blanco','Muy bueno','2020/12/03 00:00:00',587),
('iPhone XR',256,'Blanco','Impecable','2020/12/03 00:00:00',NULL),
('iPhone XR',256,'Blanco','Stallone','2020/12/04 00:00:00',480),
('iPhone XR',256,'Blanco','Correcto','2020/12/04 00:00:00',490),
('iPhone XR',256,'Blanco','Buen estado','2020/12/04 00:00:00',576),
('iPhone XR',256,'Blanco','Muy bueno','2020/12/04 00:00:00',NULL),
('iPhone XR',256,'Blanco','Impecable','2020/12/04 00:00:00',NULL),
('iPhone XS',64,'Gris','Stallone','2020/11/30 00:00:00',497),
('iPhone XS',64,'Gris','Correcto','2020/11/30 00:00:00',495),
('iPhone XS',64,'Gris','Buen estado','2020/11/30 00:00:00',487),
('iPhone XS',64,'Gris','Muy bueno','2020/11/30 00:00:00',483),
('iPhone XS',64,'Gris','Impecable','2020/11/30 00:00:00',515),
('iPhone XS',64,'Gris','Stallone','2020/12/01 00:00:00',505),
('iPhone XS',64,'Gris','Correcto','2020/12/01 00:00:00',502),
('iPhone XS',64,'Gris','Buen estado','2020/12/01 00:00:00',476),
('iPhone XS',64,'Gris','Muy bueno','2020/12/01 00:00:00',502),
('iPhone XS',64,'Gris','Impecable','2020/12/01 00:00:00',447),
('iPhone XS',64,'Gris','Stallone','2020/12/02 00:00:00',500),
('iPhone XS',64,'Gris','Correcto','2020/12/02 00:00:00',500),
('iPhone XS',64,'Gris','Buen estado','2020/12/02 00:00:00',476),
('iPhone XS',64,'Gris','Muy bueno','2020/12/02 00:00:00',524),
('iPhone XS',64,'Gris','Impecable','2020/12/02 00:00:00',525),
('iPhone XS',64,'Gris','Stallone','2020/12/03 00:00:00',485),
('iPhone XS',64,'Gris','Correcto','2020/12/03 00:00:00',484),
('iPhone XS',64,'Gris','Buen estado','2020/12/03 00:00:00',495),
('iPhone XS',64,'Gris','Muy bueno','2020/12/03 00:00:00',524),
('iPhone XS',64,'Gris','Impecable','2020/12/03 00:00:00',516),
('iPhone XS',64,'Gris','Stallone','2020/12/04 00:00:00',460),
('iPhone XS',64,'Gris','Correcto','2020/12/04 00:00:00',484),
('iPhone XS',64,'Gris','Buen estado','2020/12/04 00:00:00',510),
('iPhone XS',64,'Gris','Muy bueno','2020/12/04 00:00:00',546),
('iPhone XS',64,'Gris','Impecable','2020/12/04 00:00:00',525),
('iPhone XS',64,'Oro','Stallone','2020/11/30 00:00:00',484),
('iPhone XS',64,'Oro','Correcto','2020/11/30 00:00:00',489),
('iPhone XS',64,'Oro','Buen estado','2020/11/30 00:00:00',477),
('iPhone XS',64,'Oro','Muy bueno','2020/11/30 00:00:00',497),
('iPhone XS',64,'Oro','Impecable','2020/11/30 00:00:00',546),
('iPhone XS',64,'Oro','Stallone','2020/12/01 00:00:00',466),
('iPhone XS',64,'Oro','Correcto','2020/12/01 00:00:00',467),
('iPhone XS',64,'Oro','Buen estado','2020/12/01 00:00:00',486),
('iPhone XS',64,'Oro','Muy bueno','2020/12/01 00:00:00',497),
('iPhone XS',64,'Oro','Impecable','2020/12/01 00:00:00',515),
('iPhone XS',64,'Oro','Stallone','2020/12/02 00:00:00',484),
('iPhone XS',64,'Oro','Correcto','2020/12/02 00:00:00',460),
('iPhone XS',64,'Oro','Buen estado','2020/12/02 00:00:00',473),
('iPhone XS',64,'Oro','Muy bueno','2020/12/02 00:00:00',529),
('iPhone XS',64,'Oro','Impecable','2020/12/02 00:00:00',526),
('iPhone XS',64,'Oro','Stallone','2020/12/03 00:00:00',476),
('iPhone XS',64,'Oro','Correcto','2020/12/03 00:00:00',489),
('iPhone XS',64,'Oro','Buen estado','2020/12/03 00:00:00',491),
('iPhone XS',64,'Oro','Muy bueno','2020/12/03 00:00:00',520),
('iPhone XS',64,'Oro','Impecable','2020/12/03 00:00:00',515),
('iPhone XS',64,'Oro','Stallone','2020/12/04 00:00:00',476),
('iPhone XS',64,'Oro','Correcto','2020/12/04 00:00:00',479),
('iPhone XS',64,'Oro','Buen estado','2020/12/04 00:00:00',473),
('iPhone XS',64,'Oro','Muy bueno','2020/12/04 00:00:00',534),
('iPhone XS',64,'Oro','Impecable','2020/12/04 00:00:00',519),
('iPhone XS',64,'Plata','Stallone','2020/11/30 00:00:00',484),
('iPhone XS',64,'Plata','Correcto','2020/11/30 00:00:00',495),
('iPhone XS',64,'Plata','Buen estado','2020/11/30 00:00:00',499),
('iPhone XS',64,'Plata','Muy bueno','2020/11/30 00:00:00',521),
('iPhone XS',64,'Plata','Impecable','2020/11/30 00:00:00',545),
('iPhone XS',64,'Plata','Stallone','2020/12/01 00:00:00',449),
('iPhone XS',64,'Plata','Correcto','2020/12/01 00:00:00',487),
('iPhone XS',64,'Plata','Buen estado','2020/12/01 00:00:00',493),
('iPhone XS',64,'Plata','Muy bueno','2020/12/01 00:00:00',520),
('iPhone XS',64,'Plata','Impecable','2020/12/01 00:00:00',477),
('iPhone XS',64,'Plata','Stallone','2020/12/02 00:00:00',487),
('iPhone XS',64,'Plata','Correcto','2020/12/02 00:00:00',485),
('iPhone XS',64,'Plata','Buen estado','2020/12/02 00:00:00',490),
('iPhone XS',64,'Plata','Muy bueno','2020/12/02 00:00:00',520),
('iPhone XS',64,'Plata','Impecable','2020/12/02 00:00:00',477),
('iPhone XS',64,'Plata','Stallone','2020/12/03 00:00:00',469),
('iPhone XS',64,'Plata','Correcto','2020/12/03 00:00:00',489),
('iPhone XS',64,'Plata','Buen estado','2020/12/03 00:00:00',460),
('iPhone XS',64,'Plata','Muy bueno','2020/12/03 00:00:00',520),
('iPhone XS',64,'Plata','Impecable','2020/12/03 00:00:00',514),
('iPhone XS',64,'Plata','Stallone','2020/12/04 00:00:00',469),
('iPhone XS',64,'Plata','Correcto','2020/12/04 00:00:00',489),
('iPhone XS',64,'Plata','Buen estado','2020/12/04 00:00:00',489),
('iPhone XS',64,'Plata','Muy bueno','2020/12/04 00:00:00',519),
('iPhone XS',64,'Plata','Impecable','2020/12/04 00:00:00',510),
('iPhone XS',256,'Gris','Stallone','2020/11/30 00:00:00',499),
('iPhone XS',256,'Gris','Correcto','2020/11/30 00:00:00',499),
('iPhone XS',256,'Gris','Buen estado','2020/11/30 00:00:00',532),
('iPhone XS',256,'Gris','Muy bueno','2020/11/30 00:00:00',582),
('iPhone XS',256,'Gris','Impecable','2020/11/30 00:00:00',565),
('iPhone XS',256,'Gris','Stallone','2020/12/01 00:00:00',520),
('iPhone XS',256,'Gris','Correcto','2020/12/01 00:00:00',519),
('iPhone XS',256,'Gris','Buen estado','2020/12/01 00:00:00',529),
('iPhone XS',256,'Gris','Muy bueno','2020/12/01 00:00:00',565),
('iPhone XS',256,'Gris','Impecable','2020/12/01 00:00:00',600),
('iPhone XS',256,'Gris','Stallone','2020/12/02 00:00:00',535),
('iPhone XS',256,'Gris','Correcto','2020/12/02 00:00:00',499),
('iPhone XS',256,'Gris','Buen estado','2020/12/02 00:00:00',531),
('iPhone XS',256,'Gris','Muy bueno','2020/12/02 00:00:00',598),
('iPhone XS',256,'Gris','Impecable','2020/12/02 00:00:00',586),
('iPhone XS',256,'Gris','Stallone','2020/12/03 00:00:00',525),
('iPhone XS',256,'Gris','Correcto','2020/12/03 00:00:00',532),
('iPhone XS',256,'Gris','Buen estado','2020/12/03 00:00:00',545),
('iPhone XS',256,'Gris','Muy bueno','2020/12/03 00:00:00',593),
('iPhone XS',256,'Gris','Impecable','2020/12/03 00:00:00',570),
('iPhone XS',256,'Gris','Stallone','2020/12/04 00:00:00',536),
('iPhone XS',256,'Gris','Correcto','2020/12/04 00:00:00',497),
('iPhone XS',256,'Gris','Buen estado','2020/12/04 00:00:00',531),
('iPhone XS',256,'Gris','Muy bueno','2020/12/04 00:00:00',599),
('iPhone XS',256,'Gris','Impecable','2020/12/04 00:00:00',611),
('iPhone XS',256,'Oro','Stallone','2020/11/30 00:00:00',519),
('iPhone XS',256,'Oro','Correcto','2020/11/30 00:00:00',510),
('iPhone XS',256,'Oro','Buen estado','2020/11/30 00:00:00',533),
('iPhone XS',256,'Oro','Muy bueno','2020/11/30 00:00:00',566),
('iPhone XS',256,'Oro','Impecable','2020/11/30 00:00:00',580),
('iPhone XS',256,'Oro','Stallone','2020/12/01 00:00:00',519),
('iPhone XS',256,'Oro','Correcto','2020/12/01 00:00:00',510),
('iPhone XS',256,'Oro','Buen estado','2020/12/01 00:00:00',542),
('iPhone XS',256,'Oro','Muy bueno','2020/12/01 00:00:00',566),
('iPhone XS',256,'Oro','Impecable','2020/12/01 00:00:00',565),
('iPhone XS',256,'Oro','Stallone','2020/12/02 00:00:00',528),
('iPhone XS',256,'Oro','Correcto','2020/12/02 00:00:00',513),
('iPhone XS',256,'Oro','Buen estado','2020/12/02 00:00:00',527),
('iPhone XS',256,'Oro','Muy bueno','2020/12/02 00:00:00',566),
('iPhone XS',256,'Oro','Impecable','2020/12/02 00:00:00',605),
('iPhone XS',256,'Oro','Stallone','2020/12/03 00:00:00',528),
('iPhone XS',256,'Oro','Correcto','2020/12/03 00:00:00',566),
('iPhone XS',256,'Oro','Buen estado','2020/12/03 00:00:00',546),
('iPhone XS',256,'Oro','Muy bueno','2020/12/03 00:00:00',598),
('iPhone XS',256,'Oro','Impecable','2020/12/03 00:00:00',605),
('iPhone XS',256,'Oro','Stallone','2020/12/04 00:00:00',521),
('iPhone XS',256,'Oro','Correcto','2020/12/04 00:00:00',519),
('iPhone XS',256,'Oro','Buen estado','2020/12/04 00:00:00',559),
('iPhone XS',256,'Oro','Muy bueno','2020/12/04 00:00:00',539),
('iPhone XS',256,'Oro','Impecable','2020/12/04 00:00:00',598),
('iPhone XS',256,'Plata','Stallone','2020/11/30 00:00:00',539),
('iPhone XS',256,'Plata','Correcto','2020/11/30 00:00:00',505),
('iPhone XS',256,'Plata','Buen estado','2020/11/30 00:00:00',532),
('iPhone XS',256,'Plata','Muy bueno','2020/11/30 00:00:00',551),
('iPhone XS',256,'Plata','Impecable','2020/11/30 00:00:00',589),
('iPhone XS',256,'Plata','Stallone','2020/12/01 00:00:00',512),
('iPhone XS',256,'Plata','Correcto','2020/12/01 00:00:00',543),
('iPhone XS',256,'Plata','Buen estado','2020/12/01 00:00:00',531),
('iPhone XS',256,'Plata','Muy bueno','2020/12/01 00:00:00',589),
('iPhone XS',256,'Plata','Impecable','2020/12/01 00:00:00',609),
('iPhone XS',256,'Plata','Stallone','2020/12/02 00:00:00',519),
('iPhone XS',256,'Plata','Correcto','2020/12/02 00:00:00',543),
('iPhone XS',256,'Plata','Buen estado','2020/12/02 00:00:00',531),
('iPhone XS',256,'Plata','Muy bueno','2020/12/02 00:00:00',588),
('iPhone XS',256,'Plata','Impecable','2020/12/02 00:00:00',607),
('iPhone XS',256,'Plata','Stallone','2020/12/03 00:00:00',543),
('iPhone XS',256,'Plata','Correcto','2020/12/03 00:00:00',543),
('iPhone XS',256,'Plata','Buen estado','2020/12/03 00:00:00',555),
('iPhone XS',256,'Plata','Muy bueno','2020/12/03 00:00:00',589),
('iPhone XS',256,'Plata','Impecable','2020/12/03 00:00:00',600),
('iPhone XS',256,'Plata','Stallone','2020/12/04 00:00:00',543),
('iPhone XS',256,'Plata','Correcto','2020/12/04 00:00:00',543),
('iPhone XS',256,'Plata','Buen estado','2020/12/04 00:00:00',531),
('iPhone XS',256,'Plata','Muy bueno','2020/12/04 00:00:00',575),
('iPhone XS',256,'Plata','Impecable','2020/12/04 00:00:00',653),
('iPhone 11',64,'Negro','Stallone','2020/11/30 00:00:00',635),
('iPhone 11',64,'Negro','Correcto','2020/11/30 00:00:00',644),
('iPhone 11',64,'Negro','Buen estado','2020/11/30 00:00:00',579),
('iPhone 11',64,'Negro','Muy bueno','2020/11/30 00:00:00',629),
('iPhone 11',64,'Negro','Impecable','2020/11/30 00:00:00',689),
('iPhone 11',64,'Negro','Stallone','2020/12/01 00:00:00',642),
('iPhone 11',64,'Negro','Correcto','2020/12/01 00:00:00',599),
('iPhone 11',64,'Negro','Buen estado','2020/12/01 00:00:00',655),
('iPhone 11',64,'Negro','Muy bueno','2020/12/01 00:00:00',653),
('iPhone 11',64,'Negro','Impecable','2020/12/01 00:00:00',687),
('iPhone 11',64,'Negro','Stallone','2020/12/02 00:00:00',641),
('iPhone 11',64,'Negro','Correcto','2020/12/02 00:00:00',584),
('iPhone 11',64,'Negro','Buen estado','2020/12/02 00:00:00',579),
('iPhone 11',64,'Negro','Muy bueno','2020/12/02 00:00:00',611),
('iPhone 11',64,'Negro','Impecable','2020/12/02 00:00:00',639),
('iPhone 11',64,'Negro','Stallone','2020/12/03 00:00:00',642),
('iPhone 11',64,'Negro','Correcto','2020/12/03 00:00:00',622),
('iPhone 11',64,'Negro','Buen estado','2020/12/03 00:00:00',668),
('iPhone 11',64,'Negro','Muy bueno','2020/12/03 00:00:00',659),
('iPhone 11',64,'Negro','Impecable','2020/12/03 00:00:00',689),
('iPhone 11',64,'Negro','Stallone','2020/12/04 00:00:00',609),
('iPhone 11',64,'Negro','Correcto','2020/12/04 00:00:00',622),
('iPhone 11',64,'Negro','Buen estado','2020/12/04 00:00:00',639),
('iPhone 11',64,'Negro','Muy bueno','2020/12/04 00:00:00',659),
('iPhone 11',64,'Negro','Impecable','2020/12/04 00:00:00',679),
('iPhone 11',64,'Rojo','Stallone','2020/11/30 00:00:00',635),
('iPhone 11',64,'Rojo','Correcto','2020/11/30 00:00:00',641),
('iPhone 11',64,'Rojo','Buen estado','2020/11/30 00:00:00',642),
('iPhone 11',64,'Rojo','Muy bueno','2020/11/30 00:00:00',625),
('iPhone 11',64,'Rojo','Impecable','2020/11/30 00:00:00',654),
('iPhone 11',64,'Rojo','Stallone','2020/12/01 00:00:00',668),
('iPhone 11',64,'Rojo','Correcto','2020/12/01 00:00:00',660),
('iPhone 11',64,'Rojo','Buen estado','2020/12/01 00:00:00',609),
('iPhone 11',64,'Rojo','Muy bueno','2020/12/01 00:00:00',619),
('iPhone 11',64,'Rojo','Impecable','2020/12/01 00:00:00',630),
('iPhone 11',64,'Rojo','Stallone','2020/12/02 00:00:00',580),
('iPhone 11',64,'Rojo','Correcto','2020/12/02 00:00:00',577),
('iPhone 11',64,'Rojo','Buen estado','2020/12/02 00:00:00',645),
('iPhone 11',64,'Rojo','Muy bueno','2020/12/02 00:00:00',646),
('iPhone 11',64,'Rojo','Impecable','2020/12/02 00:00:00',654),
('iPhone 11',64,'Rojo','Stallone','2020/12/03 00:00:00',635),
('iPhone 11',64,'Rojo','Correcto','2020/12/03 00:00:00',660),
('iPhone 11',64,'Rojo','Buen estado','2020/12/03 00:00:00',657),
('iPhone 11',64,'Rojo','Muy bueno','2020/12/03 00:00:00',646),
('iPhone 11',64,'Rojo','Impecable','2020/12/03 00:00:00',634),
('iPhone 11',64,'Rojo','Stallone','2020/12/04 00:00:00',635),
('iPhone 11',64,'Rojo','Correcto','2020/12/04 00:00:00',639),
('iPhone 11',64,'Rojo','Buen estado','2020/12/04 00:00:00',642),
('iPhone 11',64,'Rojo','Muy bueno','2020/12/04 00:00:00',666),
('iPhone 11',64,'Rojo','Impecable','2020/12/04 00:00:00',628),
('iPhone 11',64,'Amarillo','Stallone','2020/11/30 00:00:00',NULL),
('iPhone 11',64,'Amarillo','Correcto','2020/11/30 00:00:00',654),
('iPhone 11',64,'Amarillo','Buen estado','2020/11/30 00:00:00',689),
('iPhone 11',64,'Amarillo','Muy bueno','2020/11/30 00:00:00',659),
('iPhone 11',64,'Amarillo','Impecable','2020/11/30 00:00:00',656),
('iPhone 11',64,'Amarillo','Stallone','2020/12/01 00:00:00',NULL),
('iPhone 11',64,'Amarillo','Correcto','2020/12/01 00:00:00',629),
('iPhone 11',64,'Amarillo','Buen estado','2020/12/01 00:00:00',669),
('iPhone 11',64,'Amarillo','Muy bueno','2020/12/01 00:00:00',659),
('iPhone 11',64,'Amarillo','Impecable','2020/12/01 00:00:00',656),
('iPhone 11',64,'Amarillo','Stallone','2020/12/02 00:00:00',NULL),
('iPhone 11',64,'Amarillo','Correcto','2020/12/02 00:00:00',629),
('iPhone 11',64,'Amarillo','Buen estado','2020/12/02 00:00:00',610),
('iPhone 11',64,'Amarillo','Muy bueno','2020/12/02 00:00:00',NULL),
('iPhone 11',64,'Amarillo','Impecable','2020/12/02 00:00:00',656),
('iPhone 11',64,'Amarillo','Stallone','2020/12/03 00:00:00',NULL),
('iPhone 11',64,'Amarillo','Correcto','2020/12/03 00:00:00',650),
('iPhone 11',64,'Amarillo','Buen estado','2020/12/03 00:00:00',669),
('iPhone 11',64,'Amarillo','Muy bueno','2020/12/03 00:00:00',NULL),
('iPhone 11',64,'Amarillo','Impecable','2020/12/03 00:00:00',654),
('iPhone 11',64,'Amarillo','Stallone','2020/12/04 00:00:00',NULL),
('iPhone 11',64,'Amarillo','Correcto','2020/12/04 00:00:00',650),
('iPhone 11',64,'Amarillo','Buen estado','2020/12/04 00:00:00',669),
('iPhone 11',64,'Amarillo','Muy bueno','2020/12/04 00:00:00',669),
('iPhone 11',64,'Amarillo','Impecable','2020/12/04 00:00:00',659),
('iPhone 11',64,'Verde','Stallone','2020/11/30 00:00:00',629),
('iPhone 11',64,'Verde','Correcto','2020/11/30 00:00:00',649),
('iPhone 11',64,'Verde','Buen estado','2020/11/30 00:00:00',635),
('iPhone 11',64,'Verde','Muy bueno','2020/11/30 00:00:00',670),
('iPhone 11',64,'Verde','Impecable','2020/11/30 00:00:00',669),
('iPhone 11',64,'Verde','Stallone','2020/12/01 00:00:00',660),
('iPhone 11',64,'Verde','Correcto','2020/12/01 00:00:00',649),
('iPhone 11',64,'Verde','Buen estado','2020/12/01 00:00:00',635),
('iPhone 11',64,'Verde','Muy bueno','2020/12/01 00:00:00',670),
('iPhone 11',64,'Verde','Impecable','2020/12/01 00:00:00',639),
('iPhone 11',64,'Verde','Stallone','2020/12/02 00:00:00',NULL),
('iPhone 11',64,'Verde','Correcto','2020/12/02 00:00:00',NULL),
('iPhone 11',64,'Verde','Buen estado','2020/12/02 00:00:00',619),
('iPhone 11',64,'Verde','Muy bueno','2020/12/02 00:00:00',588),
('iPhone 11',64,'Verde','Impecable','2020/12/02 00:00:00',654),
('iPhone 11',64,'Verde','Stallone','2020/12/03 00:00:00',NULL),
('iPhone 11',64,'Verde','Correcto','2020/12/03 00:00:00',650),
('iPhone 11',64,'Verde','Buen estado','2020/12/03 00:00:00',657),
('iPhone 11',64,'Verde','Muy bueno','2020/12/03 00:00:00',650),
('iPhone 11',64,'Verde','Impecable','2020/12/03 00:00:00',659),
('iPhone 11',64,'Verde','Stallone','2020/12/04 00:00:00',NULL),
